shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
12M-371-01-S,45.510158,-73.676485,25
12M-17-01-S,45.510158,-73.676485,3
12M-174-01-O,45.514237,-73.684257,1
12M-174-01-E,45.514237,-73.684257,22
12M-117-01-N,45.526518,-73.690022,16
12M-225-01-E,45.486453,-73.768569,25
12M-460-PM-O,45.50902,-73.67259,59
12M-409-PM-S,45.508883,-73.672269,66
12M-409-PM-N,45.508883,-73.672269,1
12M-409-AM-S,45.508883,-73.672269,65
12M-409-AM-N,45.508883,-73.672269,1
12M-76-SO-O,45.508883,-73.672269,1
12M-76-SO-E,45.508883,-73.672269,17
12M-460-L2-O,45.495815,-73.677998,9
12M-460-AM-O,45.495815,-73.677998,70
12M-409-PM-N,45.495815,-73.677998,9
12M-409-AM-N,45.495815,-73.677998,10
12M-378-01-O,45.495815,-73.677998,58
12M-376-01-O,45.495815,-73.677998,28
12M-202-JO-O,45.495815,-73.677998,13
12M-175-01-O,45.495815,-73.677998,9
12M-100-JO-O,45.495815,-73.677998,37
12M-73-JO-O,45.495815,-73.677998,7
12M-460-PM-E,45.486124,-73.690635,31
12M-378-01-E,45.486124,-73.690635,40
12M-202-JO-E,45.486124,-73.690635,75
12M-100-JO-E,45.486124,-73.690635,12
12M-196-01-N,45.47955,-73.707078,51
12M-196-01-N,45.482982,-73.712475,53
12M-109-01-S,45.436403,-73.631757,24
12M-495-01-O,45.429013,-73.631343,21
12M-123-01-N,45.429013,-73.631343,18
12M-113-01-O,45.429013,-73.631343,22
12M-72-01-O,45.483501,-73.766996,37
12M-72-01-O,45.482633,-73.761285,44
12M-72-01-O,45.480423,-73.760648,43
12M-72-01-O,45.478249,-73.761452,42
12M-73-JO-E,45.487684,-73.682924,3
12M-72-01-O,45.478872,-73.765005,40
12M-100-JO-O,45.475702,-73.693852,59
12M-213-PM-E,45.497784,-73.73655,6
12M-213-01-E,45.497784,-73.73655,37
12M-213-AM-O,45.497928,-73.7364,21
12M-213-01-O,45.497928,-73.7364,21
12M-70-AC-O,45.493737,-73.739565,37
12M-70-AC-E,45.493737,-73.739565,1
12M-70-AC-O,45.491216,-73.733412,34
12M-135-PM-N,45.528462,-73.692486,27
12M-175-01-O,45.498219,-73.76598,54
12M-175-01-E,45.498219,-73.76598,1
12M-175-01-O,45.496081,-73.762315,50
12M-175-01-E,45.496484,-73.763266,2
12M-175-01-O,45.498415,-73.765937,52
12M-175-01-E,45.495337,-73.761414,3
12M-175-01-O,45.494469,-73.759346,49
12M-175-01-O,45.496397,-73.756661,48
12M-175-01-E,45.497268,-73.755171,5
12M-175-01-O,45.498227,-73.76599,53
12M-115-PM-O,45.492273,-73.66049,7
12M-115-AM-O,45.492273,-73.66049,4
12M-115-AM-O,45.491681,-73.668955,8
12M-496-TR-E,45.44104,-73.705136,15
12M-496-01-E,45.44104,-73.705136,15
12M-356-SO-E,45.44104,-73.705136,60
12M-196-01-S,45.44104,-73.705136,57
12M-469-01-E,45.601213,-73.635749,5
12M-380-LC-E,45.601213,-73.635749,30
12M-380-01-E,45.601213,-73.635749,62
12M-69-01-E,45.601213,-73.635749,60
12M-140-01-E,45.605541,-73.635277,46
12M-469-01-O,45.601807,-73.634863,18
12M-380-01-O,45.601807,-73.634863,33
12M-69-01-O,45.601807,-73.634863,19
12M-49-01-E,45.607973,-73.634174,14
12M-48-GC-E,45.607973,-73.634174,14
12M-48-GB-E,45.607973,-73.634174,14
12M-48-AC-E,45.607973,-73.634174,14
12M-48-AB-E,45.607973,-73.634174,14
12M-140-01-O,45.585379,-73.634603,20
12M-355-01-N,45.587276,-73.633273,129
12M-140-01-E,45.587276,-73.633273,33
12M-139-JO-N,45.587276,-73.633273,42
12M-41-01-E,45.587276,-73.633273,62
12M-39-JO-O,45.587276,-73.633273,54
12M-440-AM-O,45.587729,-73.633215,14
12M-41-01-O,45.587729,-73.633215,1
12M-41-01-E,45.587729,-73.633215,66
12M-39-JO-E,45.587729,-73.633215,5
12M-440-PM-E,45.587681,-73.63302,12
12M-32-01-S,45.618144,-73.632247,6
12M-49-AM-O,45.612035,-73.632123,39
12M-49-01-O,45.612035,-73.632123,51
12M-48-GC-O,45.612035,-73.632123,38
12M-48-GB-O,45.612035,-73.632123,35
12M-48-AC-O,45.612035,-73.632123,34
12M-48-AB-O,45.612035,-73.632123,31
12M-440-AM-O,45.596189,-73.632404,8
12M-140-01-O,45.596189,-73.632404,10
12M-140-01-O,45.602768,-73.632566,5
12M-440-AM-O,45.593493,-73.632632,10
12M-140-01-O,45.593493,-73.632632,12
12M-355-01-S,45.586407,-73.632823,10
12M-140-01-O,45.586407,-73.632823,19
12M-139-JO-S,45.586407,-73.632823,10
12M-41-01-O,45.586407,-73.632823,2
12M-39-JO-E,45.586407,-73.632823,6
12M-49-01-E,45.613456,-73.630896,17
12M-48-GC-E,45.613456,-73.630896,17
12M-48-GB-E,45.613456,-73.630896,17
12M-48-AC-E,45.613456,-73.630896,17
12M-48-AB-E,45.613456,-73.630896,17
12M-440-PM-E,45.588645,-73.63112,13
12M-440-AM-O,45.591809,-73.630964,11
12M-140-01-O,45.591809,-73.630964,13
12M-140-01-E,45.592033,-73.630979,37
12M-32-01-S,45.615719,-73.629292,1
12M-32-01-N,45.615719,-73.629292,46
12M-432-HC-N,45.616139,-73.629284,20
12M-432-PM-N,45.616139,-73.629284,20
12M-353-01-E,45.616139,-73.629284,64
12M-439-AM-S,45.615269,-73.62921,7
12M-432-AM-S,45.615269,-73.62921,16
12M-353-01-O,45.615269,-73.62921,31
12M-440-PM-E,45.597161,-73.630318,19
12M-140-01-E,45.597161,-73.630318,41
12M-469-01-E,45.603142,-73.629951,7
12M-380-LC-E,45.603142,-73.629951,32
12M-380-01-E,45.603142,-73.629951,64
12M-69-01-E,45.603142,-73.629951,62
12M-355-01-S,45.583864,-73.630148,12
12M-139-JO-S,45.583864,-73.630148,12
12M-41-01-O,45.583864,-73.630148,4
12M-39-JO-E,45.583864,-73.630148,7
12M-355-01-N,45.584427,-73.630272,127
12M-139-JO-N,45.584427,-73.630272,40
12M-41-01-E,45.584427,-73.630272,60
12M-432-AM-S,45.619166,-73.627725,15
12M-353-01-O,45.619166,-73.627725,29
12M-48-GC-O,45.619166,-73.627725,34
12M-48-GB-O,45.619166,-73.627725,31
12M-48-AC-O,45.619166,-73.627725,30
12M-48-AB-O,45.619166,-73.627725,27
12M-440-AM-O,45.598585,-73.627929,6
12M-140-01-O,45.598679,-73.628199,8
12M-469-01-O,45.604588,-73.626598,14
12M-439-AM-S,45.604588,-73.626598,10
12M-380-01-O,45.604588,-73.626598,29
12M-69-01-O,45.604588,-73.626598,15
12M-43-AB-O,45.593972,-73.626642,47
12M-440-AM-O,45.599798,-73.625645,5
12M-440-PM-E,45.59943,-73.625992,21
12M-432-HC-N,45.620813,-73.625588,22
12M-432-PM-N,45.620813,-73.625588,22
12M-353-01-E,45.620813,-73.625588,67
12M-48-GC-E,45.620813,-73.625588,21
12M-48-GB-E,45.620813,-73.625588,21
12M-48-AC-E,45.620813,-73.625588,21
12M-48-AB-E,45.620813,-73.625588,21
12M-33-SO-S,45.624983,-73.623361,8
12M-33-JO-S,45.624983,-73.623361,8
12M-215-01-O,45.512166,-73.723145,17
12M-164-01-O,45.512166,-73.723145,39
12M-213-PM-E,45.494488,-73.724095,13
12M-213-01-E,45.494488,-73.724095,44
12M-70-AC-E,45.494488,-73.724095,7
12M-170-AC-S,45.520175,-73.720843,22
12M-164-01-E,45.520175,-73.720843,24
12M-196-01-S,45.485894,-73.717522,11
12M-196-01-S,45.485168,-73.716362,12
12M-175-01-E,45.485416,-73.715613,23
12M-215-01-O,45.519675,-73.71231,12
12M-175-01-O,45.487144,-73.710409,25
12M-196-01-N,45.492135,-73.710277,58
12M-174-01-E,45.492135,-73.710277,17
12M-175-01-E,45.485466,-73.706458,26
12M-170-JO-N,45.52257,-73.707061,14
12M-170-AC-N,45.52257,-73.707061,14
12M-225-01-E,45.497014,-73.704189,52
12M-196-01-N,45.497014,-73.704189,61
12M-177-01-E,45.497014,-73.704189,25
12M-213-PM-E,45.496089,-73.707112,19
12M-213-01-E,45.496089,-73.707112,50
12M-121-01-O,45.496037,-73.706626,56
12M-460-PM-E,45.474242,-73.70643,24
12M-378-01-E,45.474242,-73.70643,33
12M-202-JO-E,45.474242,-73.70643,68
12M-382-01-O,45.522108,-73.703777,27
12M-64-01-N,45.522108,-73.703777,13
12M-126-01-E,45.521928,-73.703424,10
12M-170-AC-S,45.524187,-73.702804,33
12M-196-01-S,45.478097,-73.704791,16
12M-100-JO-O,45.478097,-73.704791,53
12M-216-01-E,45.498776,-73.70043,33
12M-371-01-N,45.499599,-73.701363,68
12M-225-01-O,45.499599,-73.701363,7
12M-213-AM-O,45.499599,-73.701363,6
12M-213-01-O,45.499599,-73.701363,6
12M-177-01-O,45.499599,-73.701363,11
12M-174-01-O,45.499599,-73.701363,9
12M-128-01-N,45.499599,-73.701363,32
12M-121-01-O,45.499599,-73.701363,54
12M-371-01-S,45.49874,-73.701928,14
12M-225-01-E,45.49874,-73.701928,53
12M-213-PM-E,45.49874,-73.701928,20
12M-213-01-E,45.49874,-73.701928,51
12M-196-01-N,45.49874,-73.701928,62
12M-177-01-E,45.49874,-73.701928,26
12M-174-01-E,45.49874,-73.701928,20
12M-382-01-O,45.520083,-73.700473,25
12M-126-01-E,45.520083,-73.700473,8
12M-64-01-N,45.520083,-73.700473,11
12M-170-JO-N,45.525539,-73.700412,11
12M-170-AC-N,45.525539,-73.700412,11
12M-175-01-E,45.483964,-73.699726,29
12M-215-01-E,45.517629,-73.700522,62
12M-216-01-O,45.496982,-73.700135,8
12M-371-01-S,45.500525,-73.699736,15
12M-213-PM-E,45.500525,-73.699736,21
12M-213-01-E,45.500525,-73.699736,52
12M-128-01-S,45.500525,-73.699736,52
12M-121-01-E,45.500525,-73.699736,7
12M-109-01-S,45.441625,-73.630159,17
12M-109-01-N,45.441398,-73.630122,31
12M-109-01-N,45.433726,-73.630148,22
12M-406-01-O,45.4326,-73.629967,18
12M-106-01-O,45.4326,-73.629967,15
12M-109-01-N,45.432702,-73.630787,20
12M-112-01-E,45.421663,-73.62949,12
12M-406-01-O,45.43336,-73.6291,17
12M-350-01-O,45.43336,-73.6291,148
12M-106-01-O,45.43336,-73.6291,14
12M-112-01-E,45.424284,-73.627569,13
12M-109-01-S,45.436651,-73.627271,22
12M-350-01-E,45.431825,-73.626796,39
12M-109-01-N,45.431825,-73.626796,18
12M-123-01-S,45.42691,-73.627406,22
12M-113-01-E,45.42691,-73.627406,25
12M-113-01-O,45.42742,-73.624188,19
12M-406-01-E,45.437694,-73.623933,23
12M-350-01-E,45.437694,-73.623933,43
12M-106-01-E,45.437694,-73.623933,23
12M-495-01-O,45.42509,-73.623407,20
12M-123-01-N,45.42509,-73.623407,15
12M-112-01-E,45.42488,-73.623585,14
12M-110-01-E,45.417175,-73.623426,66
12M-110-01-O,45.419549,-73.622707,32
12M-406-01-E,45.439113,-73.622349,24
12M-350-01-E,45.439113,-73.622349,44
12M-106-01-E,45.439113,-73.622349,24
12M-123-01-S,45.424336,-73.62292,25
12M-112-01-E,45.424336,-73.62292,15
12M-109-01-S,45.447944,-73.622982,12
12M-195-01-O,45.44726,-73.62113,9
12M-109-01-S,45.450764,-73.625613,10
12M-406-01-O,45.441637,-73.618858,12
12M-106-01-O,45.441637,-73.618858,9
12M-350-01-O,45.441796,-73.619518,131
12M-350-01-E,45.441796,-73.619518,46
12M-350-01-E,45.431306,-73.618521,36
12M-109-01-N,45.431306,-73.618521,15
12M-350-01-O,45.431035,-73.619455,153
12M-109-01-S,45.431035,-73.619455,33
12M-113-01-E,45.431517,-73.61847,31
12M-350-01-E,45.417597,-73.618796,21
12M-110-01-E,45.417597,-73.618796,71
12M-380-01-O,45.569655,-73.658987,53
12M-69-01-O,45.569655,-73.658987,40
12M-356-SO-O,45.457866,-73.638947,62
12M-162-01-O,45.457866,-73.638947,15
12M-105-01-O,45.457866,-73.638947,17
12M-356-SO-E,45.493092,-73.796013,7
12M-196-01-S,45.464792,-73.703148,24
12M-191-01-E,45.436594,-73.702561,26
12M-195-01-O,45.444783,-73.701155,68
12M-496-01-O,45.440252,-73.700918,31
12M-495-01-O,45.440252,-73.700918,49
12M-356-SO-O,45.440252,-73.700918,93
12M-196-01-N,45.440252,-73.700918,7
12M-195-01-O,45.441958,-73.700713,67
12M-191-01-E,45.441461,-73.692353,34
12M-195-01-O,45.441971,-73.693703,64
12M-495-01-O,45.441977,-73.691394,44
12M-491-PM-O,45.441977,-73.691394,29
12M-191-01-O,45.441977,-73.691394,52
12M-495-01-O,45.441898,-73.686315,43
12M-491-PM-O,45.441898,-73.686315,28
12M-191-01-O,45.441898,-73.686315,50
12M-110-01-E,45.446194,-73.685192,12
12M-491-AM-E,45.441865,-73.680538,6
12M-191-01-E,45.441865,-73.680538,41
12M-496-01-O,45.436064,-73.679941,26
12M-356-SO-O,45.436064,-73.679941,88
12M-110-01-O,45.446104,-73.682201,86
12M-495-01-O,45.442045,-73.677951,42
12M-191-01-O,45.442045,-73.677951,46
12M-195-01-O,45.43365,-73.677054,48
12M-116-01-S,45.448104,-73.677224,4
12M-191-01-O,45.442049,-73.674705,45
12M-195-01-O,45.433638,-73.674517,47
12M-110-01-O,45.445105,-73.673729,82
12M-90-01-O,45.445105,-73.673729,63
12M-496-TR-E,45.437159,-73.672825,24
12M-496-01-E,45.437159,-73.672825,24
12M-356-SO-E,45.437159,-73.672825,66
12M-495-01-E,45.435023,-73.672651,24
12M-110-01-E,45.435023,-73.672651,23
12M-495-01-E,45.434876,-73.671227,25
12M-195-01-E,45.434876,-73.671227,48
12M-110-01-E,45.434876,-73.671227,24
12M-195-01-O,45.437177,-73.669411,42
12M-110-01-E,45.434855,-73.669513,25
12M-191-01-O,45.442053,-73.668362,42
12M-90-01-O,45.442053,-73.668362,59
12M-491-AM-E,45.435989,-73.663531,12
12M-356-SO-E,45.435989,-73.663531,72
12M-195-01-E,45.435989,-73.663531,58
12M-191-01-E,45.435989,-73.663531,53
12M-90-01-E,45.435989,-73.663531,14
12M-356-SO-O,45.439298,-73.655434,78
12M-195-01-O,45.439298,-73.655434,31
12M-191-01-O,45.439298,-73.655434,32
12M-90-01-O,45.439298,-73.655434,49
12M-196-01-S,45.453818,-73.707443,34
12M-195-01-E,45.441876,-73.696123,30
12M-362-01-O,45.533251,-73.551792,163
12M-185-01-O,45.533251,-73.551792,49
12M-85-JO-O,45.533251,-73.551792,62
12M-90-01-O,45.478255,-73.596865,10
12M-63-01-N,45.478255,-73.596865,10
12M-356-SO-E,45.485319,-73.595961,114
12M-138-01-E,45.485319,-73.595961,46
12M-104-01-E,45.485319,-73.595961,45
12M-24-01-E,45.485319,-73.595961,13
12M-90-01-O,45.480139,-73.594595,9
12M-63-01-N,45.480139,-73.594595,9
12M-90-01-E,45.480055,-73.594383,54
12M-63-01-S,45.480055,-73.594383,23
12M-356-SO-O,45.488031,-73.591852,38
12M-138-01-O,45.488031,-73.591852,6
12M-104-01-O,45.488031,-73.591852,6
12M-24-01-O,45.488031,-73.591852,38
12M-90-01-E,45.4828,-73.59117,56
12M-63-01-S,45.4828,-73.59117,25
12M-138-01-E,45.48932,-73.5848,53
12M-104-01-E,45.48932,-73.5848,52
12M-90-01-E,45.488965,-73.584422,61
12M-63-01-S,45.488965,-73.584422,30
12M-90-01-O,45.488642,-73.585477,2
12M-63-01-N,45.488642,-73.585477,2
12M-371-01-N,45.484018,-73.583037,8
12M-376-01-O,45.489332,-73.583207,1
12M-376-01-E,45.489332,-73.583207,77
12M-108-01-O,45.489332,-73.583207,1
12M-108-01-E,45.489332,-73.583207,39
12M-370-01-E,45.47857,-73.650019,16
12M-161-01-E,45.47857,-73.650019,15
12M-370-01-E,45.480665,-73.648208,17
12M-161-01-E,45.480665,-73.648208,16
12M-370-01-O,45.485122,-73.646318,79
12M-161-01-O,45.485122,-73.646318,37
12M-66-PM-N,45.475687,-73.642111,35
12M-66-JO-N,45.475687,-73.642111,32
12M-51-JO-O,45.480499,-73.632075,41
12M-370-01-E,45.482914,-73.647606,18
12M-161-01-E,45.482914,-73.647606,17
12M-370-01-O,45.478104,-73.650765,83
12M-161-01-O,45.478104,-73.650765,40
12M-370-01-E,45.476734,-73.651725,14
12M-370-01-O,45.460357,-73.672757,104
12M-161-01-O,45.460357,-73.672757,61
12M-370-01-O,45.45776,-73.671069,101
12M-161-01-O,45.45776,-73.671069,58
12M-138-01-E,45.47141,-73.669556,2
12M-104-01-E,45.47141,-73.669556,2
12M-370-01-O,45.45945,-73.66981,100
12M-161-01-O,45.45945,-73.66981,57
12M-162-01-E,45.464523,-73.669799,8
12M-138-01-E,45.473101,-73.668558,3
12M-104-01-E,45.473101,-73.668558,3
12M-138-01-E,45.47769,-73.666739,5
12M-104-01-E,45.47769,-73.666739,5
12M-370-01-E,45.467593,-73.667211,4
12M-161-01-E,45.467593,-73.667211,4
12M-162-01-O,45.463479,-73.666435,31
12M-138-01-O,45.468831,-73.666703,53
12M-104-01-O,45.468831,-73.666703,48
12M-425-01-E,45.446252,-73.802316,36
12M-411-01-E,45.446252,-73.802316,43
12M-354-01-E,45.446252,-73.802316,40
12M-211-01-E,45.446252,-73.802316,50
12M-425-01-O,45.446678,-73.802424,37
12M-411-01-O,45.446678,-73.802424,33
12M-354-01-O,45.446678,-73.802424,36
12M-211-01-O,45.446678,-73.802424,33
12M-419-01-E,45.466755,-73.828091,28
12M-382-01-E,45.466755,-73.828091,25
12M-204-JO-O,45.466755,-73.828091,71
12M-204-HP-O,45.466755,-73.828091,69
12M-203-01-O,45.466755,-73.828091,61
12M-202-JO-O,45.466755,-73.828091,87
12M-200-01-E,45.466755,-73.828091,51
12M-216-01-E,45.465558,-73.821662,7
12M-202-JO-O,45.465561,-73.831205,95
12M-202-JO-E,45.465561,-73.831205,1
12M-206-01-O,45.465024,-73.830911,42
12M-206-01-E,45.465024,-73.830911,1
12M-201-SO-S,45.465673,-73.831392,95
12M-201-SO-N,45.465673,-73.831392,1
12M-200-01-O,45.465673,-73.831392,1
12M-200-01-E,45.465673,-73.831392,59
12M-203-01-O,45.465391,-73.83112,69
12M-203-01-E,45.465391,-73.83112,1
12M-204-JO-O,45.465285,-73.830988,79
12M-204-JO-E,45.465285,-73.830988,1
12M-204-HP-O,45.465285,-73.830988,77
12M-204-HP-E,45.465285,-73.830988,1
12M-205-01-O,45.465155,-73.830862,48
12M-205-01-E,45.465155,-73.830862,1
12M-382-01-E,45.461254,-73.822807,23
12M-204-JO-O,45.461254,-73.822807,70
12M-204-HP-O,45.461254,-73.822807,68
12M-203-01-O,45.461254,-73.822807,60
12M-202-JO-O,45.461254,-73.822807,86
12M-201-SO-N,45.461254,-73.822807,89
12M-201-01-N,45.461254,-73.822807,86
12M-200-01-E,45.461254,-73.822807,50
12M-208-01-O,45.465273,-73.831223,67
12M-208-01-E,45.465273,-73.831223,1
12M-72-01-O,45.465273,-73.831223,71
12M-72-01-E,45.465273,-73.831223,1
12M-101-01-E,45.467048,-73.588347,4
12M-197-JO-E,45.580922,-73.543168,39
12M-197-HP-E,45.580922,-73.543168,39
12M-188-PM-O,45.560146,-73.599845,41
12M-188-PM-E,45.560146,-73.599845,1
12M-188-AM-O,45.560146,-73.599845,43
12M-188-AM-E,45.560146,-73.599845,1
12M-124-01-S,45.485511,-73.617994,31
12M-124-01-N,45.486464,-73.619804,19
12M-363-01-N,45.505173,-73.556645,3
12M-361-01-N,45.505173,-73.556645,3
12M-55-JO-S,45.505173,-73.556645,39
12M-104-01-O,45.464395,-73.615754,23
12M-90-01-O,45.464395,-73.615754,25
12M-104-01-E,45.464433,-73.615228,30
12M-90-01-E,45.464433,-73.615228,43
12M-365-01-N,45.531398,-73.649911,42
12M-179-01-N,45.531398,-73.649911,19
12M-97-JO-O,45.547748,-73.562058,10
12M-67-JO-S,45.547748,-73.562058,41
12M-363-01-S,45.556213,-73.667045,1
12M-363-01-N,45.556213,-73.667045,53
12M-146-SW-O,45.556213,-73.667045,1
12M-146-SW-E,45.556213,-73.667045,39
12M-56-01-S,45.556213,-73.667045,1
12M-56-01-N,45.556213,-73.667045,11
12M-30-01-S,45.556213,-73.667045,1
12M-30-01-N,45.556213,-73.667045,49
12M-54-01-O,45.526298,-73.654647,39
12M-371-01-S,45.490894,-73.646032,44
12M-17-01-S,45.490894,-73.646032,21
12M-166-L2-S,45.492685,-73.613398,27
12M-166-L2-N,45.492685,-73.613398,20
12M-11-01-O,45.492685,-73.613398,36
12M-11-01-E,45.492685,-73.613398,1
12M-166-L2-S,45.492958,-73.611288,24
12M-166-L2-N,45.492958,-73.611288,17
12M-11-01-O,45.492958,-73.611288,33
12M-166-L2-S,45.493887,-73.612565,23
12M-166-L2-N,45.493887,-73.612565,16
12M-11-01-O,45.493887,-73.612565,32
12M-11-SO-O,45.5021,-73.597185,23
12M-11-01-O,45.5021,-73.597185,23
12M-769-AC-N,45.521555,-73.535888,1
12M-769-AC-S,45.521555,-73.535888,10
12M-769-AC-S,45.519678,-73.533383,9
12M-18-JO-E,45.535202,-73.603837,8
12M-117-01-S,45.534349,-73.710277,2
12M-117-01-N,45.530452,-73.703677,22
12M-78-01-O,45.451287,-73.593111,29
12M-350-01-E,45.451657,-73.593263,76
12M-36-JO-E,45.451657,-73.593263,8
12M-78-01-O,45.451632,-73.591614,28
12M-435-JO-O,45.499827,-73.629757,65
12M-369-01-N,45.499827,-73.629757,26
12M-165-JO-N,45.499827,-73.629757,20
12M-360-01-O,45.497273,-73.587087,52
12M-144-01-O,45.497273,-73.587087,18
12M-360-01-O,45.496418,-73.587985,54
12M-144-01-O,45.496418,-73.587985,19
12M-86-SO-E,45.642688,-73.540934,12
12M-86-01-E,45.642688,-73.540934,16
12M-14-01-N,45.517443,-73.556879,7
12M-78-01-O,45.47328,-73.596902,13
12M-37-01-S,45.47328,-73.596902,8
12M-432-HC-N,45.631133,-73.609227,28
12M-432-PM-N,45.631133,-73.609227,28
12M-353-01-E,45.631133,-73.609227,73
12M-48-GC-E,45.631133,-73.609227,31
12M-48-GB-E,45.631133,-73.609227,31
12M-48-AC-E,45.631133,-73.609227,27
12M-48-AB-E,45.631133,-73.609227,27
12M-183-01-O,45.69882,-73.509524,7
12M-183-01-E,45.698735,-73.509368,48
12M-435-JO-E,45.534643,-73.644322,89
12M-80-01-N,45.534643,-73.644322,34
12M-448-PM-E,45.648642,-73.565351,32
12M-448-AM-E,45.648642,-73.565351,40
12M-353-01-E,45.648642,-73.565351,93
12M-48-GC-E,45.648642,-73.565351,48
12M-48-GB-E,45.648642,-73.565351,48
12M-48-AC-E,45.648642,-73.565351,44
12M-48-AB-E,45.648642,-73.565351,44
12M-468-01-E,45.51044,-73.753274,42
12M-382-01-E,45.51044,-73.753274,69
12M-68-SO-E,45.51044,-73.753274,50
12M-68-AC-E,45.51044,-73.753274,79
12M-68-AB-E,45.51044,-73.753274,68
12M-102-01-E,45.474332,-73.609113,26
12M-27-JO-O,45.526485,-73.586595,26
12M-27-JO-E,45.526485,-73.586595,1
12M-166-L2-S,45.494569,-73.609536,35
12M-166-L2-N,45.494569,-73.609536,29
12M-11-01-E,45.494569,-73.609536,9
12M-97-JO-O,45.517273,-73.589076,40
12M-365-01-S,45.535137,-73.668886,23
12M-179-01-S,45.535137,-73.668886,11
12M-193-01-O,45.558342,-73.614602,32
12M-180-JO-O,45.550315,-73.65637,1
12M-180-JO-E,45.550315,-73.65637,32
12M-420-PM-O,45.471151,-73.648672,28
12M-93-01-E,45.566022,-73.595075,28
12M-41-01-E,45.566022,-73.595075,45
12M-110-01-O,45.446768,-73.603285,1
12M-110-01-E,45.446768,-73.603285,96
12M-78-01-E,45.446554,-73.60439,1
12M-350-01-E,45.44658,-73.604301,64
12M-195-01-O,45.44658,-73.604301,1
12M-195-01-E,45.44658,-73.604301,93
12M-406-01-O,45.446259,-73.604183,1
12M-406-01-E,45.446259,-73.604183,36
12M-106-01-O,45.446259,-73.604183,1
12M-106-01-E,45.446259,-73.604183,36
12M-171-01-O,45.55541,-73.667418,1
12M-171-01-E,45.55541,-73.667418,43
12M-188-PM-E,45.596252,-73.608854,41
12M-460-PM-E,45.456894,-73.730398,14
12M-378-01-E,45.456894,-73.730398,23
12M-202-JO-E,45.456894,-73.730398,58
12M-460-PM-E,45.453364,-73.735442,12
12M-378-01-E,45.453364,-73.735442,21
12M-202-JO-E,45.453364,-73.735442,56
12M-460-L2-O,45.470045,-73.712894,28
12M-460-AM-O,45.470045,-73.712894,88
12M-378-01-O,45.470045,-73.712894,76
12M-202-JO-O,45.470045,-73.712894,32
12M-460-L2-O,45.455227,-73.734378,37
12M-460-AM-O,45.455227,-73.734378,96
12M-378-01-O,45.455227,-73.734378,86
12M-202-JO-O,45.455227,-73.734378,40
12M-202-JO-E,45.441965,-73.754132,32
12M-485-01-E,45.448535,-73.743658,44
12M-356-SO-E,45.448535,-73.743658,46
12M-202-JO-E,45.448535,-73.743658,45
12M-425-01-E,45.448267,-73.743895,54
12M-411-01-E,45.448267,-73.743895,57
12M-405-01-E,45.448267,-73.743895,42
12M-211-01-E,45.448267,-73.743895,71
12M-174-01-E,45.475126,-73.729078,9
12M-174-01-O,45.475004,-73.72958,21
12M-225-01-O,45.484288,-73.773454,40
12M-202-JO-E,45.441423,-73.742925,36
12M-195-01-E,45.448157,-73.751866,7
12M-196-01-N,45.451882,-73.728402,18
12M-196-01-N,45.455251,-73.725963,21
12M-196-01-N,45.453257,-73.728894,19
12M-196-01-N,45.454763,-73.72884,20
12M-215-01-E,45.4892,-73.779157,23
12M-215-01-O,45.489503,-73.77486,40
12M-204-JO-O,45.449406,-73.743289,1
12M-204-JO-E,45.449406,-73.743289,70
12M-371-01-S,45.502096,-73.697778,16
12M-128-01-S,45.502096,-73.697778,53
12M-121-01-E,45.502096,-73.697778,8
12M-371-01-N,45.503372,-73.696674,65
